Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Years
139,T.J. Jones,DET,25,WR,14,6,49,30,61.20%,399,13.3,1,22,34,8.1,2.1,28.5,1,2017
216,T.J. Jones,DET,26,WR,15,3,26,19,73.10%,190,10,2,10,26,7.3,1.3,12.7,0,2018
380,T.J. Jones,NYG,27,WR,3,0,4,3,75.00%,38,12.7,1,2,28,9.5,1,12.7,3,2019
74,T.Y. Hilton,IND,23,WR,15,1,90,50,55.60%,861,17.2,7,30,61,9.6,3.3,57.4,1,2012
20,T.Y. Hilton,IND,24,WR,16,10,139,82,59.00%,1083,13.2,5,46,73,7.8,5.1,67.7,1,2013
25,T.Y. Hilton,IND,29,WR,14,14,120,76,63.30%,1270,16.7,6,55,68,10.6,5.4,90.7,0,2018
82,T.Y. Hilton,IND,30,WR,10,10,68,45,66.20%,501,11.1,5,24,35,7.4,4.5,50.1,0,2019
58,T.Y. Hilton,IND,31,WR,15,15,93,56,60.20%,762,13.6,5,42,50,8.2,3.7,50.8,0,2020
206,T.Y. Hilton,IND,32,WR,10,9,37,23,62.20%,331,14.4,3,15,52,8.9,2.3,33.1,0,2021
321,T.Y. Hilton,DAL,33,WR,3,0,10,7,70.00%,121,17.3,0,5,52,12.1,2.3,40.3,0,2022
22,T.Y. Hilton*,IND,25,WR,15,15,131,82,62.60%,1345,16.4,7,64,73,10.3,5.5,89.7,3,2014
38,T.Y. Hilton*,IND,26,WR,16,15,134,69,51.50%,1124,16.3,5,50,87,8.4,4.3,70.3,1,2015
10,T.Y. Hilton*,IND,27,WR,16,16,155,91,58.70%,1448,15.9,6,66,63,9.3,5.7,90.5,0,2016
53,T.Y. Hilton*,IND,28,WR,16,16,109,57,52.30%,966,16.9,4,38,80,8.9,3.6,60.4,2,2017
327,Tab Perry,CIN,23,WR,16,0,5,4,80.00%,21,5.3,1,2,13,4.2,0.3,1.3,1,2005
324,Tab Perry,CIN,24,WR,2,0,6,5,83.30%,81,16.2,0,3,30,13.5,2.5,40.5,0,2006
423,Tab Perry,CIN,25,WR,2,1,5,1,20.00%,7,7,0,1,7,1.4,0.5,3.5,1,2007
172,Tai Streets,SFO,23,WR,15,1,41,19,46.30%,287,15.1,0,10,39,7,1.3,19.1,1,2000
124,Tai Streets,SFO,24,WR,16,3,52,28,53.80%,345,12.3,1,20,52,6.6,1.8,21.6,0,2001
26,Tai Streets,SFO,25,WR,16,14,109,72,66.10%,756,10.5,5,46,47,6.9,4.5,47.3,1,2002
70,Tai Streets,SFO,26,WR,16,16,85,47,55.30%,595,12.7,7,30,41,7,2.9,37.2,0,2003
134,Tai Streets,DET,27,WR,13,12,56,28,50.00%,260,9.3,1,13,22,4.6,2.2,20,0,2004
110,Tajae Sharpe,TEN,22,WR,16,10,83,41,49.40%,522,12.7,2,27,34,6.3,2.6,32.6,0,2016
164,Tajae Sharpe,TEN,24,WR,16,13,47,26,55.30%,316,12.2,2,22,28,6.7,1.6,19.8,0,2018
181,Tajae Sharpe,TEN,25,WR,15,6,35,25,71.40%,329,13.2,4,20,47,9.4,1.7,21.9,0,2019
520,Tajae Sharpe,MIN,26,WR,4,0,3,0,0.00%,0,,0,0,0,0,0,0,,2020
189,Tajae Sharpe,ATL,27,WR,15,7,37,25,67.60%,230,9.2,0,14,17,6.2,1.7,15.3,0,2021
343,Talman Gardner,NOR,23,WR,10,1,15,3,20.00%,29,9.7,0,2,11,1.9,0.3,2.9,0,2003
411,Talman Gardner,NOR,24,WR,11,1,1,1,100.00%,23,23,0,1,23,23,0.1,2.1,0,2004
431,Tamarick Vanover,SDG,28,WR,7,0,2,0,0.00%,0,,0,0,0,0,0,0,3,2002
459,Tandon Doss,BAL,22,WR,6,0,2,0,0.00%,0,,0,0,0,0,0,0,,2011
298,Tandon Doss,BAL,23,WR,14,0,17,7,41.20%,123,17.6,1,6,39,7.2,0.5,8.8,0,2012
201,Tandon Doss,BAL,24,WR,15,2,36,19,52.80%,305,16.1,0,13,63,8.5,1.3,20.3,1,2013
499,Tanner Gentry,BUF,28,WR,3,0,1,0,0.00%,0,,0,0,0,0,0,0,0,2022
468,Tarik Black,NYJ,23,WR,1,0,2,1,50.00%,10,10,0,1,10,5,1,10,0,2021
399,Tavarres King,TAM,24,WR,2,0,3,2,66.70%,13,6.5,0,1,7,4.3,1,6.5,0,2014
404,Tavarres King,NYG,26,WR,7,0,4,2,50.00%,50,25,0,1,44,12.5,0.3,7.1,0,2016
213,Tavarres King,NYG,27,WR,8,3,37,18,48.60%,240,13.3,3,11,57,6.5,2.3,30,0,2017
107,Tavon Austin,STL,23,WR,13,3,69,40,58.00%,418,10.5,4,17,81,6.1,3.1,32.2,4,2013
137,Tavon Austin,STL,24,WR,15,8,44,31,70.50%,242,7.8,0,12,28,5.5,2.1,16.1,5,2014
61,Tavon Austin,STL,25,WR,16,15,87,52,59.80%,473,9.1,5,21,66,5.4,3.3,29.6,3,2015
60,Tavon Austin,LAR,26,WR,15,15,106,58,54.70%,509,8.8,3,25,43,4.8,3.9,33.9,5,2016
246,Tavon Austin,LAR,27,WR,16,9,22,13,59.10%,47,3.6,0,2,13,2.1,0.8,2.9,5,2017
306,Tavon Austin,DAL,28,WR,7,0,13,8,61.50%,140,17.5,2,5,64,10.8,1.1,20,0,2018
242,Tavon Austin,DAL,29,WR,14,0,24,13,54.20%,177,13.6,1,8,59,7.4,0.9,12.6,1,2019
355,Tavon Austin,GNB,30,WR,4,0,5,5,100.00%,20,4,0,1,7,4,1.3,5,1,2020
196,Tavon Austin,JAX,31,WR,13,3,37,24,64.90%,213,8.9,1,11,25,5.8,1.8,16.4,1,2021
340,Taye Biddle,CAR,23,WR,2,0,5,3,60.00%,37,12.3,0,1,22,7.4,1.5,18.5,0,2006
122,Taylor Gabriel,CLE,23,WR,16,2,72,36,50.00%,621,17.3,1,26,70,8.6,2.3,38.8,0,2014
158,Taylor Gabriel,CLE,24,WR,13,4,48,28,58.30%,241,8.6,0,11,56,5,2.2,18.5,1,2015
129,Taylor Gabriel,ATL,25,WR,13,3,50,35,70.00%,579,16.5,6,23,76,11.6,2.7,44.5,0,2016
125,Taylor Gabriel,ATL,26,WR,16,4,51,33,64.70%,378,11.5,1,17,40,7.4,2.1,23.6,0,2017
37,Taylor Gabriel,CHI,27,WR,16,11,93,67,72.00%,688,10.3,2,31,54,7.4,4.2,43,1,2018
157,Taylor Gabriel,CHI,28,WR,9,7,48,29,60.40%,353,12.2,4,17,53,7.4,3.2,39.2,0,2019
345,Taylor Jacobs,WAS,22,WR,8,0,6,3,50.00%,37,12.3,1,2,19,6.2,0.4,4.6,0,2003
206,Taylor Jacobs,WAS,23,WR,15,4,27,16,59.30%,178,11.1,0,10,45,6.6,1.1,11.9,0,2004
248,Taylor Jacobs,WAS,24,WR,15,3,25,11,44.00%,100,9.1,0,4,24,4,0.7,6.7,0,2005
332,Taylor Jacobs,SFO,25,WR,8,0,12,4,33.30%,29,7.3,0,2,10,2.4,0.5,3.6,0,2006
359,Taylor Jacobs,2TM,26,WR,10,0,9,3,33.30%,40,13.3,1,0,21,4.4,0.3,4,0,2007
367,Taylor Price,NWE,23,WR,1,0,4,3,75.00%,41,13.7,0,3,18,10.3,3,41,0,2010
392,Taylor Price,2TM,24,WR,5,0,4,2,50.00%,39,19.5,0,0,21,9.8,0.4,7.8,0,2011
202,Taysom Hill,NOR,29,WR,16,5,22,19,86.40%,234,12.3,6,14,45,10.6,1.2,14.6,0,2019
230,Taywan Taylor,TEN,22,WR,16,4,28,16,57.10%,231,14.4,1,9,53,8.3,1,14.4,0,2017
111,Taywan Taylor,TEN,23,WR,13,5,56,37,66.10%,466,12.6,1,19,55,8.3,2.8,35.8,1,2018
506,Taywan Taylor,CLE,24,WR,3,1,1,0,0.00%,0,,0,0,0,0,0,0,0,2019
522,Taywan Taylor,CLE,25,WR,3,0,1,0,0.00%,0,,0,0,0,0,0,0,,2020
115,Ted Ginn Jr.,MIA,22,WR,16,9,71,34,47.90%,420,12.4,2,18,54,5.9,2.1,26.3,3,2007
46,Ted Ginn Jr.,MIA,23,WR,16,14,93,56,60.20%,790,14.1,2,36,64,8.5,3.5,49.4,5,2008
108,Ted Ginn Jr.,MIA,24,WR,16,12,78,38,48.70%,454,11.9,1,25,53,5.8,2.4,28.4,2,2009
240,Ted Ginn Jr.,SFO,25,WR,13,0,35,12,34.30%,163,13.6,1,5,37,4.7,0.9,12.5,1,2010
191,Ted Ginn Jr.,SFO,26,WR,14,3,33,19,57.60%,220,11.6,0,9,26,6.7,1.4,15.7,0,2011
386,Ted Ginn Jr.,SFO,27,WR,13,0,2,2,100.00%,1,0.5,0,0,1,0.5,0.2,0.1,4,2012
125,Ted Ginn Jr.,CAR,28,WR,16,2,68,36,52.90%,556,15.4,5,24,47,8.2,2.3,34.8,0,2013
231,Ted Ginn Jr.,ARI,29,WR,16,0,26,14,53.80%,190,13.6,0,9,27,7.3,0.9,11.9,2,2014
91,Ted Ginn Jr.,CAR,30,WR,15,13,97,44,45.40%,739,16.8,10,36,74,7.6,2.9,49.3,0,2015
75,Ted Ginn Jr.,CAR,31,WR,16,8,95,54,56.80%,752,13.9,4,27,88,7.9,3.4,47,3,2016
65,Ted Ginn Jr.,NOR,32,WR,15,10,70,53,75.70%,787,14.8,4,32,54,11.2,3.5,52.5,2,2017
225,Ted Ginn Jr.,NOR,33,WR,5,3,30,17,56.70%,209,12.3,2,10,42,7,3.4,41.8,1,2018
151,Ted Ginn Jr.,NOR,34,WR,16,9,56,30,53.60%,421,14,2,20,45,7.5,1.9,26.3,0,2019
394,Ted Ginn Jr.,CHI,35,WR,6,0,6,3,50.00%,40,13.3,0,1,29,6.7,0.5,6.7,1,2020
34,Tee Higgins,CIN,21,WR,16,14,108,67,62.00%,908,13.6,6,52,67,8.4,4.2,56.8,1,2020
32,Tee Higgins,CIN,22,WR,14,14,110,74,67.30%,1091,14.7,6,53,54,9.9,5.3,77.9,1,2021
29,Tee Higgins,CIN,23,WR,16,14,109,74,67.90%,1029,13.9,7,47,59,9.4,4.6,64.3,0,2022
48,Terance Mathis,ATL,33,WR,16,16,124,57,46.00%,679,11.9,5,42,44,5.5,3.6,42.4,1,2000
65,Terance Mathis,ATL,34,WR,16,16,105,51,48.60%,564,11.1,2,34,34,5.4,3.2,35.3,0,2001
158,Terance Mathis,PIT,35,WR,16,0,40,23,57.50%,218,9.5,2,14,22,5.5,1.4,13.6,0,2002
239,Terrace Marshall Jr.,CAR,21,WR,13,3,30,17,56.70%,138,8.1,0,7,23,4.6,1.3,10.6,0,2021
154,Terrace Marshall Jr.,CAR,22,WR,14,9,47,28,59.60%,490,17.5,1,24,43,10.4,2,35,2,2022
295,Terrance Copper,DAL,22,WR,10,0,20,7,35.00%,84,12,1,5,22,4.2,0.7,8.4,0,2004
397,Terrance Copper,DAL,23,WR,16,0,4,1,25.00%,5,5,0,1,5,1.3,0.1,0.3,0,2005
147,Terrance Copper,NOR,24,WR,15,4,42,23,54.80%,385,16.7,3,17,48,9.2,1.5,25.7,2,2006
221,Terrance Copper,NOR,25,WR,15,1,21,15,71.40%,126,8.4,2,7,21,6,1,8.4,0,2007
449,Terrance Copper,2TM,26,WR,7,0,2,0,0.00%,0,,0,0,0,0,0,0,0,2008
339,Terrance Copper,KAN,27,WR,15,2,6,4,66.70%,68,17,0,2,50,11.3,0.3,4.5,0,2009
207,Terrance Copper,KAN,28,WR,16,3,28,18,64.30%,157,8.7,0,9,20,5.6,1.1,9.8,0,2010
288,Terrance Copper,KAN,29,WR,16,2,12,8,66.70%,114,14.3,0,7,43,9.5,0.5,7.1,0,2011
280,Terrance Copper,KAN,30,WR,15,0,12,8,66.70%,79,9.9,0,3,17,6.6,0.5,5.3,0,2012
94,Terrance Williams,DAL,24,WR,16,8,74,44,59.50%,736,16.7,5,31,82,9.9,2.8,46,2,2013
121,Terrance Williams,DAL,25,WR,16,16,66,37,56.10%,621,16.8,8,30,51,9.4,2.3,38.8,0,2014
66,Terrance Williams,DAL,26,WR,16,13,93,52,55.90%,840,16.2,3,36,42,9,3.3,52.5,0,2015
101,Terrance Williams,DAL,27,WR,16,15,61,44,72.10%,594,13.5,4,34,47,9.7,2.8,37.1,1,2016
70,Terrance Williams,DAL,28,WR,16,14,78,53,67.90%,568,10.7,0,31,56,7.3,3.3,35.5,0,2017
430,Terrance Williams,DAL,29,WR,3,2,3,2,66.70%,18,9,0,1,12,6,0.7,6,0,2018
64,Terrell Owens,PHI,32,WR,7,7,92,47,51.10%,763,16.2,6,32,91,8.3,6.7,109,0,2005
13,Terrell Owens,DAL,33,WR,16,15,150,85,56.70%,1180,13.9,13,63,56,7.9,5.3,73.8,0,2006
29,Terrell Owens,DAL,35,WR,16,16,140,69,49.30%,1052,15.2,10,38,75,7.5,4.3,65.8,1,2008
51,Terrell Owens,BUF,36,WR,16,16,109,55,50.50%,829,15.1,5,35,98,7.6,3.4,51.8,1,2009
20,Terrell Owens,CIN,37,WR,14,11,139,72,51.80%,983,13.7,9,47,78,7.1,5.1,70.2,0,2010
12,Terrell Owens*,SFO,30,WR,15,15,146,80,54.80%,1102,13.8,9,55,75,7.5,5.3,73.5,0,2003
5,Terrell Owens*+,SFO,27,WR,14,13,146,97,66.40%,1451,15,13,65,69,9.9,6.9,103.6,3,2000
10,Terrell Owens*+,SFO,28,WR,16,16,155,93,60.00%,1412,15.2,16,71,60,9.1,5.8,88.3,0,2001
5,Terrell Owens*+,SFO,29,WR,14,14,159,100,62.90%,1300,13,13,63,76,8.2,7.1,92.9,0,2002
22,Terrell Owens*+,PHI,31,WR,14,14,127,77,60.60%,1200,15.6,14,51,59,9.4,5.5,85.7,2,2004
20,Terrell Owens*+,DAL,34,WR,15,15,141,81,57.40%,1355,16.7,15,67,52,9.6,5.4,90.3,0,2007
453,Terrelle Pryor,CLE,26,WR,3,2,8,1,12.50%,42,42,0,1,42,5.3,0.3,14,0,2015
27,Terrelle Pryor,CLE,27,WR,16,15,140,77,55.00%,1007,13.1,4,50,54,7.2,4.8,62.9,1,2016
201,Terrelle Pryor,WAS,28,WR,9,2,37,20,54.10%,240,12,1,15,44,6.5,2.2,26.7,0,2017
353,Terrence Austin,WAS,22,WR,5,0,5,3,60.00%,47,15.7,0,3,28,9.4,0.6,9.4,0,2010
247,Terrence Austin,WAS,23,WR,13,0,26,12,46.20%,137,11.4,0,6,32,5.3,0.9,10.5,1,2011
394,Terrence Edwards,ATL,24,WR,6,0,5,1,20.00%,10,10,0,1,10,2,0.2,1.7,0,2003
313,Terrence Murphy,GNB,23,WR,3,0,11,5,45.50%,36,7.2,0,4,12,3.3,1.7,12,0,2005
80,Terrence Wilkins,IND,25,WR,14,7,67,43,64.20%,569,13.2,3,28,43,8.5,3.1,40.6,4,2000
106,Terrence Wilkins,IND,26,WR,11,4,56,34,60.70%,332,9.8,0,19,28,5.9,3.1,30.2,1,2001
322,Terrence Wilkins,STL,27,WR,13,0,6,5,83.30%,31,6.2,0,2,14,5.2,0.4,2.4,2,2002
18,Terry Glenn,NWE,26,WR,16,16,163,79,48.50%,963,12.2,6,56,39,5.9,4.9,60.2,0,2000
206,Terry Glenn,NWE,27,WR,4,1,24,14,58.30%,204,14.6,1,11,23,8.5,3.5,51,0,2001
51,Terry Glenn,GNB,28,WR,15,14,106,56,52.80%,817,14.6,2,43,49,7.7,3.7,54.5,1,2002
54,Terry Glenn,DAL,29,WR,16,14,96,52,54.20%,754,14.5,5,37,51,7.9,3.3,47.1,2,2003
156,Terry Glenn,DAL,30,WR,6,6,38,24,63.20%,400,16.7,2,16,48,10.5,4,66.7,0,2004
39,Terry Glenn,DAL,31,WR,16,16,119,62,52.10%,1136,18.3,7,48,71,9.5,3.9,71,0,2005
26,Terry Glenn,DAL,32,WR,15,14,111,70,63.10%,1047,15,6,47,54,9.4,4.7,69.8,0,2006
444,Terry Glenn,DAL,33,WR,1,0,1,0,0.00%,0,,0,0,0,0,0,0,,2007
395,Terry Godwin,JAX,24,WR,3,0,6,3,50.00%,32,10.7,0,2,21,5.3,1,10.7,0,2020
54,Terry McLaurin,WAS,24,WR,14,14,93,58,62.40%,919,15.8,7,43,75,9.9,4.1,65.6,0,2019
18,Terry McLaurin,WAS,25,WR,15,15,134,87,64.90%,1118,12.9,4,51,68,8.3,5.8,74.5,1,2020
25,Terry McLaurin,WAS,26,WR,17,17,130,77,59.20%,1053,13.7,5,47,46,8.1,4.5,61.9,0,2021
26,Terry McLaurin*,WAS,27,WR,17,17,120,77,64.20%,1191,15.5,5,56,52,9.9,4.5,70.1,1,2022
363,Tevin Jones,PIT,27,WR,5,0,10,4,40.00%,61,15.3,0,1,28,6.1,0.8,12.2,0,2019
344,Thabiti Davis,NYG,25,WR,13,0,5,2,40.00%,40,20,0,2,27,8,0.2,3.1,0,2000
327,Thabiti Davis,NYG,26,WR,16,0,8,3,37.50%,34,11.3,0,2,20,4.3,0.2,2.1,0,2001
22,Tim Brown,OAK,34,WR,16,16,133,76,57.10%,1128,14.8,11,59,45,8.5,4.8,70.5,0,2000
16,Tim Brown,OAK,36,WR,16,16,127,81,63.80%,930,11.5,2,46,45,7.3,5.1,58.1,3,2002
51,Tim Brown,OAK,37,WR,16,15,94,52,55.30%,567,10.9,2,27,36,6,3.3,35.4,0,2003
153,Tim Brown,TAM,38,WR,15,4,31,24,77.40%,200,8.3,1,8,21,6.5,1.6,13.3,2,2004
11,Tim Brown*,OAK,35,WR,16,16,140,91,65.00%,1165,12.8,9,61,46,8.3,5.7,72.8,1,2001
348,Tim Carter,NYG,23,WR,5,0,3,2,66.70%,37,18.5,0,2,27,12.3,0.4,7.4,1,2002
140,Tim Carter,NYG,24,WR,12,2,52,26,50.00%,309,11.9,0,12,30,5.9,2.2,25.8,0,2003
238,Tim Carter,NYG,25,WR,5,0,18,12,66.70%,182,15.2,1,10,38,10.1,2.4,36.4,0,2004
253,Tim Carter,NYG,26,WR,15,1,25,10,40.00%,186,18.6,0,8,44,7.4,0.7,12.4,0,2005
159,Tim Carter,NYG,27,WR,16,8,48,22,45.80%,253,11.5,2,12,27,5.3,1.4,15.8,1,2006
277,Tim Carter,CLE,28,WR,16,0,22,8,36.40%,117,14.6,1,7,22,5.3,0.5,7.3,0,2007
395,Tim Carter,STL,30,WR,2,0,5,1,20.00%,6,6,0,0,6,1.2,0.5,3,0,2009
135,Tim Dwight,ATL,25,WR,14,1,53,26,49.10%,406,15.6,3,20,52,7.7,1.9,29,3,2000
130,Tim Dwight,SDG,26,WR,10,2,50,25,50.00%,406,16.2,0,22,78,8.1,2.5,40.6,1,2001
67,Tim Dwight,SDG,27,WR,16,14,93,50,53.80%,623,12.5,2,33,42,6.7,3.1,38.9,1,2002
212,Tim Dwight,SDG,28,WR,9,3,31,14,45.20%,193,13.8,0,12,32,6.2,1.6,21.4,1,2003
375,Tim Dwight,SDG,29,WR,12,0,5,2,40.00%,31,15.5,1,2,23,6.2,0.2,2.6,0,2004
186,Tim Dwight,NWE,30,WR,16,1,34,19,55.90%,332,17.5,3,14,59,9.8,1.2,20.8,1,2005
207,Tim Dwight,NYJ,31,WR,9,2,19,16,84.20%,112,7,0,7,15,5.9,1.8,12.4,1,2006
306,Tim Dwight,OAK,32,WR,6,1,15,6,40.00%,98,16.3,2,4,28,6.5,1,16.3,2,2007
392,Tim Jones,JAX,24,WR,17,1,4,3,75.00%,30,10,0,1,20,7.5,0.2,1.8,0,2022
181,Tim Patrick,DEN,25,WR,16,4,41,23,56.10%,315,13.7,1,15,26,7.7,1.4,19.7,2,2018
219,Tim Patrick,DEN,26,WR,8,2,31,16,51.60%,218,13.6,0,14,38,7,2,27.3,0,2019
75,Tim Patrick,DEN,27,WR,15,15,79,51,64.60%,742,14.5,6,33,61,9.4,3.4,49.5,0,2020
66,Tim Patrick,DEN,28,WR,16,16,85,53,62.40%,734,13.8,5,39,44,8.6,3.3,45.9,0,2021
490,Tim White,BAL,24,WR,3,0,1,1,100.00%,14,14,0,1,14,14,0.3,4.7,1,2018
287,Tiquan Underwood,JAX,23,WR,10,0,22,8,36.40%,111,13.9,0,5,22,5,0.8,11.1,0,2010
373,Tiquan Underwood,NWE,24,WR,6,0,6,3,50.00%,30,10,0,2,13,5,0.5,5,0,2011
149,Tiquan Underwood,TAM,25,WR,14,3,55,28,50.90%,425,15.2,2,20,62,7.7,2,30.4,0,2012
179,Tiquan Underwood,TAM,26,WR,12,7,46,24,52.20%,440,18.3,4,19,85,9.6,2,36.7,0,2013
76,Titus Young,DET,22,WR,16,9,86,48,55.80%,607,12.6,6,33,57,7.1,3,37.9,1,2011
133,Titus Young,DET,23,WR,10,8,56,33,58.90%,383,11.6,4,20,46,6.8,3.3,38.3,0,2012
265,Todd Devoe,DEN,25,WR,14,0,14,9,64.30%,87,9.7,1,1,44,6.2,0.6,6.2,0,2005
419,Todd Devoe,DEN,26,WR,1,0,1,0,0.00%,0,,0,0,0,0,0,0,,2006
241,Todd Pinkston,PHI,23,WR,16,1,34,10,29.40%,181,18.1,0,7,45,5.3,0.6,11.3,0,2000
76,Todd Pinkston,PHI,24,WR,15,15,84,42,50.00%,586,14,4,22,62,7,2.8,39.1,0,2001
45,Todd Pinkston,PHI,25,WR,15,15,113,60,53.10%,798,13.3,7,40,42,7.1,4,53.2,2,2002
105,Todd Pinkston,PHI,26,WR,16,15,86,36,41.90%,575,16,2,22,59,6.7,2.3,35.9,1,2003
90,Todd Pinkston,PHI,27,WR,16,16,63,36,57.10%,676,18.8,1,24,80,10.7,2.3,42.3,0,2004
467,Todd Watkins,OAK,25,WR,8,0,1,0,0.00%,0,,0,0,0,0,0,0,,2008
280,Todd Watkins,OAK,26,WR,13,1,19,8,42.10%,90,11.3,0,4,28,4.7,0.6,6.9,0,2009
336,Tom Kennedy,DET,25,WR,12,0,10,6,60.00%,54,9,0,2,15,5.4,0.5,4.5,0,2021
307,Tom Kennedy,DET,26,WR,7,1,15,8,53.30%,141,17.6,0,7,44,9.4,1.1,20.1,0,2022
476,Tommy Streeter,JAX,25,WR,2,0,1,0,0.00%,0,,0,0,0,0,0,0,,2014
315,Tommylee Lewis,NOR,24,WR,12,1,11,7,63.60%,76,10.9,0,4,26,6.9,0.6,6.3,2,2016
276,Tommylee Lewis,NOR,25,WR,15,0,14,10,71.40%,116,11.6,1,5,52,8.3,0.7,7.7,1,2017
392,Tommylee Lewis,NOR,26,WR,7,3,3,3,100.00%,60,20,1,3,28,20,0.4,8.6,1,2018
471,Tommylee Lewis,NOR,28,WR,5,0,3,1,33.30%,5,5,0,0,5,1.7,0.2,1,0,2020
487,Tommylee Lewis,MIA,29,WR,2,0,2,1,50.00%,7,7,0,1,7,3.5,0.5,3.5,0,2021
365,Toney Clemons,JAX,24,WR,4,0,11,3,27.30%,41,13.7,0,2,17,3.7,0.8,10.3,0,2012
310,Tony Horne,STL,24,WR,11,0,7,4,57.10%,32,8,2,2,18,4.6,0.4,2.9,3,2000
136,Tony Martin,MIA,35,WR,10,5,63,26,41.30%,393,15.1,0,19,44,6.2,2.6,39.3,0,2000
93,Tony Martin,ATL,36,WR,11,9,77,37,48.10%,548,14.8,3,29,63,7.1,3.4,49.8,0,2001
208,Tony Simmons,NWE,26,WR,12,2,30,14,46.70%,231,16.5,1,11,46,7.7,1.2,19.3,0,2000
361,Tony Simmons,2TM,27,WR,7,0,6,2,33.30%,17,8.5,0,0,12,2.8,0.3,2.4,0,2001
464,Tony Washington,JAX,24,WR,2,0,1,1,100.00%,9,9,0,0,9,9,0.5,4.5,0,2016
427,Tori Gurley,CLE,26,WR,3,0,3,1,33.30%,15,15,0,1,15,5,0.3,5,0,2013
86,Torrance Small,PHI,30,WR,14,14,94,40,42.60%,569,14.2,3,27,70,6.1,2.9,40.6,0,2000
320,Torrance Small,NWE,31,WR,3,0,7,4,57.10%,29,7.3,0,3,11,4.1,1.3,9.7,0,2001
71,Torrey Smith,BAL,22,WR,16,14,95,50,52.60%,841,16.8,7,34,74,8.9,3.1,52.6,1,2011
80,Torrey Smith,BAL,23,WR,16,16,110,49,44.50%,855,17.4,8,39,54,7.8,3.1,53.4,0,2012
44,Torrey Smith,BAL,24,WR,16,16,137,65,47.40%,1128,17.4,4,50,74,8.2,4.1,70.5,1,2013
79,Torrey Smith,BAL,25,WR,16,16,92,49,53.30%,767,15.7,11,38,53,8.3,3.1,47.9,0,2014
133,Torrey Smith,SFO,26,WR,16,12,62,33,53.20%,663,20.1,4,23,76,10.7,2.1,41.4,0,2015
198,Torrey Smith,SFO,27,WR,12,12,49,20,40.80%,267,13.4,3,14,53,5.4,1.7,22.3,0,2016
114,Torrey Smith,PHI,28,WR,16,14,67,36,53.70%,430,11.9,2,11,59,6.4,2.3,26.9,0,2017
228,Torrey Smith,CAR,29,WR,11,6,31,17,54.80%,190,11.2,2,12,35,6.1,1.5,17.3,0,2018
11,Torry Holt,STL,26,WR,16,11,160,91,56.90%,1302,14.3,4,71,58,8.1,5.7,81.4,1,2002
32,Torry Holt,STL,32,WR,16,14,119,64,53.80%,796,12.4,3,40,45,6.7,4,49.8,0,2008
64,Torry Holt,JAX,33,WR,15,12,103,51,49.50%,722,14.2,0,35,63,7,3.4,48.1,1,2009
15,Torry Holt*,STL,24,WR,16,15,139,82,59.00%,1635,19.9,6,60,85,11.8,5.1,102.2,2,2000
17,Torry Holt*,STL,25,WR,16,14,133,81,60.90%,1363,16.8,7,58,51,10.2,5.1,85.2,2,2001
4,Torry Holt*,STL,28,WR,16,16,135,94,69.60%,1372,14.6,10,59,75,10.2,5.9,85.8,3,2004
4,Torry Holt*,STL,29,WR,14,14,163,102,62.60%,1331,13,9,63,44,8.2,7.3,95.1,2,2005
4,Torry Holt*,STL,30,WR,16,16,179,93,52.00%,1188,12.8,10,66,67,6.6,5.8,74.3,2,2006
12,Torry Holt*,STL,31,WR,16,16,149,93,62.40%,1189,12.8,7,62,40,8,5.8,74.3,2,2007
1,Torry Holt*+,STL,27,WR,16,15,183,117,63.90%,1696,14.5,12,84,48,9.3,7.3,106,1,2003
198,Travis Benjamin,CLE,23,WR,14,3,37,18,48.60%,298,16.6,2,13,69,8.1,1.3,21.3,1,2012
326,Travis Benjamin,CLE,24,WR,8,3,13,5,38.50%,105,21,0,4,39,8.1,0.6,13.1,2,2013
203,Travis Benjamin,CLE,25,WR,16,0,46,18,39.10%,314,17.4,3,14,43,6.8,1.1,19.6,2,2014
40,Travis Benjamin,CLE,26,WR,16,15,125,68,54.40%,966,14.2,5,38,61,7.7,4.3,60.4,3,2015
93,Travis Benjamin,SDG,27,WR,14,8,75,47,62.70%,677,14.4,4,25,54,9,3.4,48.4,5,2016
117,Travis Benjamin,LAC,28,WR,16,3,62,34,54.80%,567,16.7,4,21,62,9.1,2.1,35.4,2,2017
263,Travis Benjamin,LAC,29,WR,12,3,24,12,50.00%,186,15.5,1,9,46,7.8,1,15.5,0,2018
325,Travis Benjamin,LAC,30,WR,5,2,16,6,37.50%,30,5,0,3,13,1.9,1.2,6,0,2019
514,Travis Benjamin,SFO,32,WR,10,0,5,0,0.00%,0,,0,0,0,0,0,0,1,2021
498,Travis Fulgham,DET,24,WR,3,0,3,0,0.00%,0,,0,0,0,0,0,0,,2019
110,Travis Fulgham,PHI,25,WR,13,8,67,38,56.70%,539,14.2,4,26,42,8,2.9,41.5,0,2020
350,Travis McGriff,DEN,24,WR,15,0,8,2,25.00%,51,25.5,1,1,43,6.4,0.1,3.4,0,2000
422,Travis McGriff,DEN,25,WR,5,0,4,0,0.00%,0,,0,0,0,0,0,0,,2001
301,Travis Rudolph,NYG,22,WR,7,1,21,8,38.10%,101,12.6,0,4,29,4.8,1.1,14.4,0,2017
