Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Years
255,Ernie Conwell,NOR,32,TE,16,11,19,10,52.60%,102,10.2,1,4,28,5.4,0.6,6.4,0,2004
224,Ernie Conwell,NOR,33,TE,8,8,29,13,44.80%,165,12.7,1,10,31,5.7,1.6,20.6,1,2005
272,Ernie Conwell,NOR,34,TE,7,5,13,8,61.50%,57,7.1,1,3,15,4.4,1.1,8.1,0,2006
169,Erron Kinney,TEN,23,TE,16,9,35,19,54.30%,197,10.4,1,10,19,5.6,1.2,12.3,1,2000
132,Erron Kinney,TEN,24,TE,13,12,42,25,59.50%,263,10.5,1,15,24,6.3,1.9,20.2,0,2001
238,Erron Kinney,TEN,25,TE,15,7,19,13,68.40%,173,13.3,0,10,31,9.1,0.9,11.5,0,2002
84,Erron Kinney,TEN,26,TE,16,16,58,41,70.70%,381,9.3,3,23,28,6.6,2.6,23.8,1,2003
149,Erron Kinney,TEN,27,TE,9,9,30,25,83.30%,193,7.7,3,14,21,6.4,2.8,21.4,0,2004
51,Erron Kinney,TEN,28,TE,14,14,72,55,76.40%,543,9.9,2,25,27,7.5,3.9,38.8,0,2005
463,Ethan Wolf,NOR,26,TE,2,1,2,2,100.00%,8,4,0,0,4,4,1,4,0,2021
32,Evan Engram,NYG,23,TE,15,11,115,64,55.70%,722,11.3,6,37,35,6.3,4.3,48.1,0,2017
79,Evan Engram,NYG,24,TE,11,8,64,45,70.30%,577,12.8,3,22,54,9,4.1,52.5,0,2018
83,Evan Engram,NYG,25,TE,8,6,68,44,64.70%,467,10.6,3,23,75,6.9,5.5,58.4,0,2019
87,Evan Engram,NYG,27,TE,15,12,73,46,63.00%,408,8.9,3,21,30,5.6,3.1,27.2,1,2021
31,Evan Engram,JAX,28,TE,17,14,98,73,74.50%,766,10.5,4,33,36,7.8,4.3,45.1,0,2022
40,Evan Engram*,NYG,26,TE,16,14,109,63,57.80%,654,10.4,1,31,53,6,3.9,40.9,1,2020
125,Evan Moore,CLE,26,TE,16,4,46,34,73.90%,324,9.5,4,19,33,7,2.1,20.3,0,2011
354,Evan Rodriguez,CHI,24,TE,12,5,8,4,50.00%,21,5.3,0,2,11,2.6,0.3,1.8,0,2012
476,Evan Rodriguez,BUF,25,TE,7,0,1,0,0.00%,0,,0,0,0,0,0,0,,2013
498,Feleipe Franks,ATL,25,TE,11,1,2,0,0.00%,0,,0,0,0,0,0,0,0,2022
384,Fendi Onobun,STL,24,TE,3,0,4,2,50.00%,15,7.5,0,1,8,3.8,0.7,5,0,2010
477,Fendi Onobun,JAX,25,TE,1,0,1,0,0.00%,0,,0,0,0,0,0,0,,2011
193,Foster Moreau,OAK,22,TE,13,7,25,21,84.00%,174,8.3,5,14,23,7,1.6,13.4,0,2019
333,Foster Moreau,LVR,23,TE,16,2,9,7,77.80%,140,20,2,5,47,15.6,0.4,8.8,0,2020
162,Foster Moreau,LVR,24,TE,17,11,44,30,68.20%,373,12.4,3,16,44,8.5,1.8,21.9,1,2021
134,Foster Moreau,LVR,25,TE,15,14,54,33,61.10%,420,12.7,2,24,33,7.8,2.2,28,1,2022
42,Frank Wycheck,TEN,30,TE,16,16,84,60,71.40%,672,11.2,4,36,30,8,3.8,42,0,2001
103,Frank Wycheck,TEN,31,TE,15,15,66,40,60.60%,346,8.7,2,22,19,5.2,2.7,23.1,1,2002
193,Frank Wycheck,TEN,32,TE,10,6,29,17,58.60%,165,9.7,2,13,25,5.7,1.7,16.5,0,2003
31,Frank Wycheck*,TEN,29,TE,16,16,109,70,64.20%,636,9.1,4,37,26,5.8,4.4,39.8,2,2000
297,Fred Baxter,NYJ,29,TE,9,6,9,4,44.40%,22,5.5,2,2,12,2.4,0.4,2.4,0,2000
152,Fred Baxter,CHI,30,TE,14,14,44,22,50.00%,148,6.7,2,10,19,3.4,1.6,10.6,0,2001
308,Fred Baxter,2TM,31,TE,6,3,8,5,62.50%,51,10.2,0,0,22,6.4,0.8,8.5,0,2002
435,Fred Baxter,NWE,32,TE,12,0,2,0,0.00%,0,,0,0,0,0,0,0,,2003
341,Fred Davis,WAS,22,TE,11,2,10,3,30.00%,27,9,0,1,15,2.7,0.3,2.5,0,2008
71,Fred Davis,WAS,23,TE,16,10,76,48,63.20%,509,10.6,6,31,29,6.7,3,31.8,0,2009
183,Fred Davis,WAS,24,TE,16,9,30,21,70.00%,316,15,3,11,71,10.5,1.3,19.8,0,2010
46,Fred Davis,WAS,25,TE,12,12,88,59,67.00%,796,13.5,3,39,42,9,4.9,66.3,1,2011
160,Fred Davis,WAS,26,TE,7,7,31,24,77.40%,325,13.5,0,17,29,10.5,3.4,46.4,0,2012
295,Fred Davis,WAS,27,TE,10,3,18,7,38.90%,70,10,1,5,23,3.9,0.7,7,0,2013
381,Fred Wakefield,ARI,28,TE,16,9,2,2,100.00%,24,12,0,1,19,12,0.1,1.5,1,2006
28,Freddie Jones,SDG,26,TE,16,16,126,71,56.30%,766,10.8,5,38,44,6.1,4.4,47.9,3,2000
100,Freddie Jones,SDG,27,TE,14,9,60,35,58.30%,388,11.1,4,23,34,6.5,2.5,27.7,0,2001
86,Freddie Jones,ARI,28,TE,16,16,81,44,54.30%,358,8.1,1,14,24,4.4,2.8,22.4,0,2002
46,Freddie Jones,ARI,29,TE,16,16,89,55,61.80%,517,9.4,3,19,34,5.8,3.4,32.3,0,2003
67,Freddie Jones,ARI,30,TE,16,15,74,45,60.80%,426,9.5,2,16,40,5.8,2.8,26.6,0,2004
467,Gabe Holmes,ARI,26,TE,2,0,1,0,0.00%,0,,0,0,0,0,0,0,,2017
348,Gabe Reid,CHI,28,TE,16,3,6,3,50.00%,20,6.7,0,2,10,3.3,0.2,1.3,0,2005
336,Gabe Reid,CHI,29,TE,13,1,10,4,40.00%,37,9.3,0,2,19,3.7,0.3,2.8,0,2006
341,Garrett Celek,SFO,24,TE,13,0,7,4,57.10%,51,12.8,0,2,35,7.3,0.3,3.9,0,2012
380,Garrett Celek,SFO,25,TE,12,1,4,2,50.00%,38,19,0,1,30,9.5,0.2,3.2,1,2013
390,Garrett Celek,SFO,26,TE,3,1,2,2,100.00%,53,26.5,0,2,31,26.5,0.7,17.7,0,2014
210,Garrett Celek,SFO,27,TE,11,8,28,19,67.90%,186,9.8,3,10,33,6.6,1.7,16.9,0,2015
156,Garrett Celek,SFO,28,TE,16,6,50,29,58.00%,350,12.1,3,20,31,7,1.8,21.9,2,2016
191,Garrett Celek,SFO,29,TE,16,13,33,21,63.60%,336,16,4,15,61,10.2,1.3,21,0,2017
347,Garrett Celek,SFO,30,TE,15,1,8,5,62.50%,90,18,2,5,41,11.3,0.3,6,0,2018
414,Garrett Graham,HOU,25,TE,7,0,2,1,50.00%,24,24,0,1,24,12,0.1,3.4,0,2011
78,Garrett Graham,HOU,27,TE,13,11,89,49,55.10%,545,11.1,5,26,42,6.1,3.8,41.9,2,2013
206,Garrett Graham,HOU,28,TE,11,9,28,18,64.30%,197,10.9,1,10,26,7,1.6,17.9,0,2014
369,Garrett Graham,HOU,29,TE,8,2,19,4,21.10%,30,7.5,1,1,9,1.6,0.5,3.8,0,2015
436,Garrett Griffin,NOR,23,TE,3,0,1,1,100.00%,4,4,0,0,4,4,0.3,1.3,0,2017
371,Garrett Griffin,NOR,27,TE,13,6,4,4,100.00%,39,9.8,0,2,14,9.8,0.3,3,1,2021
445,Gary Barnidge,CAR,23,TE,15,0,1,0,0.00%,0,,0,0,0,0,0,0,,2008
234,Gary Barnidge,CAR,24,TE,16,3,21,12,57.10%,242,20.2,0,8,55,11.5,0.8,15.1,1,2009
439,Gary Barnidge,CAR,25,TE,16,3,9,0,0.00%,0,,0,0,0,0,0,0,,2010
308,Gary Barnidge,CAR,27,TE,16,5,6,6,100.00%,78,13,1,3,24,13,0.4,4.9,0,2012
228,Gary Barnidge,CLE,28,TE,16,12,18,13,72.20%,127,9.8,2,6,40,7.1,0.8,7.9,0,2013
236,Gary Barnidge,CLE,29,TE,13,2,25,13,52.00%,156,12,0,9,28,6.2,1,12,0,2014
68,Gary Barnidge,CLE,31,TE,16,16,82,55,67.10%,612,11.1,2,34,43,7.5,3.4,38.3,0,2016
22,Gary Barnidge*,CLE,30,TE,16,13,125,79,63.20%,1043,13.2,9,52,40,8.3,4.9,65.2,0,2015
267,Gavin Escobar,DAL,22,TE,16,1,15,9,60.00%,134,14.9,2,7,25,8.9,0.6,8.4,0,2013
276,Gavin Escobar,DAL,23,TE,16,1,13,9,69.20%,105,11.7,4,7,26,8.1,0.6,6.6,0,2014
317,Gavin Escobar,DAL,24,TE,14,4,13,8,61.50%,64,8,1,5,22,4.9,0.6,4.6,1,2015
350,Gavin Escobar,DAL,25,TE,16,1,7,4,57.10%,30,7.5,1,2,14,4.3,0.3,1.9,0,2016
461,Geoff Swaim,DAL,22,TE,4,1,1,1,100.00%,0,0,0,0,0,0,0.3,0,0,2015
333,Geoff Swaim,DAL,23,TE,9,6,8,6,75.00%,69,11.5,0,4,28,8.6,0.7,7.7,0,2016
420,Geoff Swaim,DAL,24,TE,15,2,2,2,100.00%,25,12.5,0,2,18,12.5,0.1,1.7,0,2017
165,Geoff Swaim,DAL,25,TE,9,9,32,26,81.30%,242,9.3,1,11,43,7.6,2.9,26.9,0,2018
250,Geoff Swaim,JAX,26,TE,6,2,17,13,76.50%,65,5,0,1,9,3.8,2.2,10.8,0,2019
157,Geoff Swaim,TEN,28,TE,16,16,40,31,77.50%,210,6.8,3,12,26,5.3,1.9,13.1,0,2021
264,Geoff Swaim,TEN,29,TE,17,13,16,12,75.00%,58,4.8,1,4,13,3.6,0.7,3.4,0,2022
92,George Kittle,SFO,24,TE,15,7,63,43,68.30%,515,12,2,24,44,8.2,2.9,34.3,0,2017
84,George Kittle,SFO,27,TE,8,8,63,48,76.20%,634,13.2,2,32,44,10.1,6,79.3,0,2020
14,George Kittle*,SFO,25,TE,16,16,136,88,64.70%,1377,15.6,5,60,85,10.1,5.5,86.1,0,2018
36,George Kittle*,SFO,28,TE,14,14,94,71,75.50%,910,12.8,6,42,48,9.7,5.1,65,2,2021
51,George Kittle*,SFO,29,TE,15,15,86,60,69.80%,765,12.8,11,36,54,8.9,4,51,1,2022
17,George Kittle*+,SFO,26,TE,14,14,107,85,79.40%,1053,12.4,5,53,61,9.8,6.1,75.2,1,2019
231,George Wrighster,JAX,22,TE,15,1,20,13,65.00%,150,11.5,2,9,30,7.5,0.9,10,0,2003
267,George Wrighster,JAX,23,TE,4,3,14,10,71.40%,69,6.9,1,4,12,4.9,2.5,17.3,1,2004
235,George Wrighster,JAX,24,TE,16,6,23,13,56.50%,120,9.2,2,6,27,5.2,0.8,7.5,0,2005
89,George Wrighster,JAX,25,TE,16,10,63,39,61.90%,353,9.1,3,23,23,5.6,2.4,22.1,0,2006
213,George Wrighster,JAX,26,TE,11,6,24,17,70.80%,123,7.2,1,6,36,5.1,1.5,11.2,0,2007
397,George Wrighster,JAX,27,TE,5,2,3,2,66.70%,35,17.5,0,1,27,11.7,0.4,7,0,2008
429,Gerald Christian,BUF,25,TE,3,0,2,1,50.00%,14,14,0,1,14,7,0.3,4.7,0,2016
227,Gerald Everett,LAR,23,TE,16,2,32,16,50.00%,244,15.3,2,6,69,7.6,1,15.3,1,2017
127,Gerald Everett,LAR,24,TE,16,0,50,33,66.00%,320,9.7,3,16,40,6.4,2.1,20,0,2018
111,Gerald Everett,LAR,25,TE,13,2,60,37,61.70%,408,11,2,22,33,6.8,2.8,31.4,0,2019
100,Gerald Everett,LAR,26,TE,16,7,62,41,66.10%,417,10.2,1,24,40,6.7,2.6,26.1,1,2020
78,Gerald Everett,SEA,27,TE,15,12,63,48,76.20%,478,10,4,26,41,7.6,3.2,31.9,2,2021
58,Gerald Everett,LAC,28,TE,16,11,87,58,66.70%,555,9.6,4,29,26,6.4,3.6,34.7,0,2022
187,Gijon Robinson,IND,24,TE,15,14,24,19,79.20%,166,8.7,0,5,23,6.9,1.3,11.1,0,2008
268,Gijon Robinson,IND,25,TE,13,10,15,9,60.00%,62,6.9,0,4,19,4.1,0.7,4.8,0,2009
368,Gijon Robinson,IND,26,TE,11,2,7,3,42.90%,12,4,1,2,6,1.7,0.3,1.1,0,2010
313,Giovanni Ricci,CAR,26,TE,15,3,9,8,88.90%,100,12.5,0,3,32,11.1,0.5,6.7,0,2022
347,Grant Calcaterra,PHI,24,TE,15,2,9,5,55.60%,81,16.2,0,3,40,9,0.3,5.4,0,2022
91,Greg Clark,SFO,28,TE,15,15,51,38,74.50%,342,9,2,18,34,6.7,2.5,22.8,1,2000
406,Greg DeLong,JAX,27,TE,4,1,1,0,0.00%,0,,0,0,0,0,0,0,,2000
132,Greg Dulcich,DEN,22,TE,10,6,55,33,60.00%,411,12.5,2,18,39,7.5,3.3,41.1,0,2022
262,Greg Estandia,JAX,25,TE,10,0,16,9,56.30%,136,15.1,0,6,30,8.5,0.9,13.6,0,2007
259,Greg Estandia,JAX,26,TE,16,1,15,10,66.70%,113,11.3,0,6,23,7.5,0.6,7.1,1,2008
342,Greg Estandia,2TM,27,TE,6,1,13,4,30.80%,45,11.3,0,0,18,3.5,0.7,7.5,0,2009
100,Greg Olsen,CHI,22,TE,14,4,66,39,59.10%,391,10,2,19,31,5.9,2.8,27.9,0,2007
54,Greg Olsen,CHI,23,TE,16,7,82,54,65.90%,574,10.6,5,33,52,7,3.4,35.9,2,2008
41,Greg Olsen,CHI,24,TE,16,15,108,60,55.60%,612,10.2,8,33,41,5.7,3.8,38.3,0,2009
104,Greg Olsen,CHI,25,TE,16,13,70,41,58.60%,404,9.9,5,22,39,5.8,2.6,25.3,2,2010
83,Greg Olsen,CAR,26,TE,16,13,89,45,50.60%,540,12,5,27,44,6.1,2.8,33.8,1,2011
29,Greg Olsen,CAR,27,TE,16,16,104,69,66.30%,843,12.2,5,44,47,8.1,4.3,52.7,0,2012
31,Greg Olsen,CAR,28,TE,16,16,111,73,65.80%,816,11.2,6,45,31,7.4,4.6,51,0,2013
222,Greg Olsen,CAR,32,TE,7,7,38,17,44.70%,191,11.2,1,13,30,5,2.4,27.3,0,2017
154,Greg Olsen,CAR,33,TE,9,9,38,27,71.10%,291,10.8,4,18,23,7.7,3,32.3,0,2018
67,Greg Olsen,CAR,34,TE,14,14,82,52,63.40%,597,11.5,2,34,41,7.3,3.7,42.6,0,2019
181,Greg Olsen,SEA,35,TE,11,8,37,24,64.90%,239,10,1,16,22,6.5,2.2,21.7,0,2020
18,Greg Olsen*,CAR,29,TE,16,16,123,84,68.30%,1008,12,6,55,38,8.2,5.3,63,1,2014
25,Greg Olsen*,CAR,30,TE,16,16,124,77,62.10%,1104,14.3,7,52,52,8.9,4.8,69,1,2015
21,Greg Olsen*,CAR,31,TE,16,16,129,80,62.00%,1073,13.4,3,54,78,8.3,5,67.1,0,2016
370,Gregg Guenther,TEN,23,TE,5,0,3,2,66.70%,13,6.5,0,1,8,4.3,0.4,2.6,0,2005
497,Hakeem Valles,ARI,24,TE,11,1,2,0,0.00%,0,,0,0,0,0,0,0,,2016
426,Hakeem Valles,DET,26,TE,3,0,3,2,66.70%,11,5.5,0,0,6,3.7,0.7,3.7,0,2018
302,Hale Hentges,WAS,23,TE,11,4,14,8,57.10%,103,12.9,1,6,24,7.4,0.7,9.4,0,2019
178,Harrison Bryant,CLE,22,TE,15,9,38,24,63.20%,238,9.9,3,14,35,6.3,1.6,15.9,2,2020
212,Harrison Bryant,CLE,23,TE,16,3,28,21,75.00%,233,11.1,3,14,41,8.3,1.3,14.6,0,2021
141,Harrison Bryant,CLE,24,TE,17,9,42,31,73.80%,239,7.7,1,12,30,5.7,1.8,14.1,0,2022
257,Hayden Hurst,BAL,25,TE,12,0,23,13,56.50%,163,12.5,1,8,32,7.1,1.1,13.6,0,2018
153,Hayden Hurst,BAL,26,TE,16,4,39,30,76.90%,349,11.6,2,16,61,8.9,1.9,21.8,0,2019
59,Hayden Hurst,ATL,27,TE,16,9,88,56,63.60%,571,10.2,6,35,42,6.5,3.5,35.7,0,2020
179,Hayden Hurst,ATL,28,TE,13,5,31,26,83.90%,221,8.5,3,11,33,7.1,2,17,3,2021
73,Hayden Hurst,CIN,29,TE,13,13,68,52,76.50%,414,8,2,26,29,6.1,4,31.8,0,2022
455,Hayden Smith,NYJ,27,TE,5,0,1,1,100.00%,16,16,0,1,16,16,0.2,3.2,0,2012
87,Heath Miller,PIT,23,TE,16,15,52,39,75.00%,459,11.8,6,22,50,8.8,2.4,28.7,0,2005
108,Heath Miller,PIT,24,TE,16,16,55,34,61.80%,393,11.6,5,21,87,7.1,2.1,24.6,0,2006
77,Heath Miller,PIT,25,TE,16,16,61,47,77.00%,566,12,7,32,29,9.3,2.9,35.4,0,2007
70,Heath Miller,PIT,26,TE,14,14,66,48,72.70%,514,10.7,3,30,22,7.8,3.4,36.7,1,2008
98,Heath Miller,PIT,28,TE,14,14,67,42,62.70%,512,12.2,2,24,36,7.6,3,36.6,1,2010
67,Heath Miller,PIT,29,TE,16,16,74,51,68.90%,631,12.4,2,36,39,8.5,3.2,39.4,1,2011
53,Heath Miller,PIT,31,TE,14,14,79,58,73.40%,593,10.2,1,30,31,7.5,4.1,42.4,1,2013
44,Heath Miller,PIT,32,TE,16,16,91,66,72.50%,761,11.5,3,43,49,8.4,4.1,47.6,1,2014
49,Heath Miller,PIT,33,TE,15,15,81,60,74.10%,535,8.9,2,30,27,6.6,4,35.7,0,2015
24,Heath Miller*,PIT,27,TE,16,16,98,76,77.60%,789,10.4,6,37,41,8.1,4.8,49.3,2,2009
27,Heath Miller*,PIT,30,TE,15,15,101,71,70.30%,816,11.5,8,44,43,8.1,4.7,54.4,0,2012
439,Henry Krieger-Coble,DEN,24,TE,2,0,1,1,100.00%,13,13,0,0,13,13,0.5,6.5,0,2016
301,Howard Cross,NYG,33,TE,16,11,7,4,57.10%,30,7.5,0,2,18,4.3,0.3,1.9,0,2000
376,Howard Cross,NYG,34,TE,16,6,3,1,33.30%,5,5,0,0,5,1.7,0.1,0.3,0,2001
439,Hunter Bryant,DET,22,TE,5,0,3,1,33.30%,44,44,0,1,44,14.7,0.2,8.8,0,2020
276,Hunter Goodwin,MIA,28,TE,16,16,13,6,46.20%,36,6,1,2,9,2.8,0.4,2.3,0,2000
313,Hunter Goodwin,MIA,29,TE,16,11,10,4,40.00%,27,6.8,0,0,9,2.7,0.3,1.7,0,2001
326,Hunter Goodwin,MIN,30,TE,16,6,6,4,66.70%,20,5,1,2,8,3.3,0.3,1.3,0,2002
324,Hunter Goodwin,MIN,31,TE,16,5,5,4,80.00%,26,6.5,0,1,12,5.2,0.3,1.6,0,2003
127,Hunter Henry,SDG,22,TE,15,10,53,36,67.90%,478,13.3,8,30,59,9,2.4,31.9,1,2016
85,Hunter Henry,LAC,23,TE,14,13,62,45,72.60%,579,12.9,4,32,34,9.3,3.2,41.4,0,2017
59,Hunter Henry,LAC,25,TE,12,12,76,55,72.40%,652,11.9,5,36,30,8.6,4.6,54.3,1,2019
49,Hunter Henry,LAC,26,TE,14,14,93,60,64.50%,613,10.2,4,35,33,6.6,4.3,43.8,0,2020
71,Hunter Henry,NWE,27,TE,17,10,75,50,66.70%,603,12.1,9,34,35,8,2.9,35.5,0,2021
100,Hunter Henry,NWE,28,TE,17,14,59,41,69.50%,509,12.4,2,23,39,8.6,2.4,29.9,0,2022
489,Hunter Long,MIA,23,TE,7,2,3,1,33.30%,8,8,0,0,8,2.7,0.1,1.1,0,2021
113,Ian Thomas,CAR,22,TE,16,6,49,36,73.50%,333,9.3,2,20,31,6.8,2.3,20.8,0,2018
221,Ian Thomas,CAR,23,TE,16,3,30,16,53.30%,136,8.5,1,10,19,4.5,1,8.5,0,2019
206,Ian Thomas,CAR,24,TE,16,8,31,20,64.50%,145,7.3,1,11,21,4.7,1.3,9.1,1,2020
234,Ian Thomas,CAR,25,TE,17,13,30,18,60.00%,188,10.4,0,6,41,6.3,1.1,11.1,0,2021
194,Ian Thomas,CAR,26,TE,17,17,30,21,70.00%,197,9.4,0,8,50,6.6,1.2,11.6,0,2022
120,Irv Smith Jr.,MIN,21,TE,16,7,47,36,76.60%,311,8.6,2,17,29,6.6,2.3,19.4,1,2019
152,Irv Smith Jr.,MIN,22,TE,13,7,43,30,69.80%,365,12.2,5,22,36,8.5,2.3,28.1,0,2020
173,Irv Smith Jr.,MIN,24,TE,8,1,36,25,69.40%,182,7.3,2,9,17,5.1,3.1,22.8,1,2022
419,Isaac Nauta,DET,22,TE,6,0,3,2,66.70%,13,6.5,0,1,10,4.3,0.3,2.2,0,2019
477,Isaac Nauta,DET,23,TE,7,0,2,1,50.00%,3,3,0,0,3,1.5,0.1,0.4,0,2020
426,Isaac Smolko,JAX,24,TE,6,0,2,1,50.00%,5,5,0,0,5,2.5,0.2,0.8,0,2007
121,Isaiah Likely,BAL,22,TE,16,2,60,36,60.00%,373,10.4,3,18,34,6.2,2.3,23.3,0,2022
128,Itula Mili,SEA,27,TE,16,6,47,28,59.60%,288,10.3,3,18,34,6.1,1.8,18,1,2000
274,Itula Mili,SEA,28,TE,16,5,12,8,66.70%,98,12.3,2,5,41,8.2,0.5,6.1,0,2001
93,Itula Mili,SEA,29,TE,16,12,64,43,67.20%,508,11.8,2,23,49,7.9,2.7,31.8,1,2002
74,Itula Mili,SEA,30,TE,16,12,62,46,74.20%,492,10.7,4,28,46,7.9,2.9,30.8,0,2003
160,Itula Mili,SEA,31,TE,15,4,36,23,63.90%,240,10.4,1,14,20,6.7,1.5,16,0,2004
449,Itula Mili,SEA,32,TE,2,0,2,0,0.00%,0,,0,0,0,0,0,0,,2005
254,Itula Mili,SEA,33,TE,10,2,18,10,55.60%,69,6.9,0,4,15,3.8,1,6.9,0,2006
151,J.P. Foschi,CIN,27,TE,15,10,37,27,73.00%,260,9.6,2,9,27,7,1.8,17.3,1,2009
319,J.P. Holtz,2TM,26,TE,15,7,8,7,87.50%,91,13,0,4,30,11.4,0.5,6.1,0,2019
513,J.P. Holtz,CHI,27,TE,16,1,1,0,0.00%,0,,0,0,0,0,0,0,0,2020
291,Jabari Holloway,HOU,24,TE,11,7,10,7,70.00%,73,10.4,0,2,24,7.3,0.6,6.6,0,2002
278,Jabari Holloway,HOU,25,TE,15,9,10,8,80.00%,84,10.5,0,2,33,8.4,0.5,5.6,0,2003
108,Jace Amaro,NYJ,22,TE,14,4,53,38,71.70%,345,9.1,2,20,43,6.5,2.7,24.6,1,2014
365,Jace Amaro,TEN,24,TE,3,0,4,3,75.00%,59,19.7,0,2,26,14.8,1,19.7,0,2016
505,Jace Sternberger,GNB,23,TE,6,1,1,0,0.00%,0,,0,0,0,0,0,0,,2019
279,Jace Sternberger,GNB,24,TE,12,0,15,12,80.00%,114,9.5,1,6,27,7.6,1,9.5,0,2020
328,Jack Doyle,IND,23,TE,15,4,7,5,71.40%,19,3.8,0,0,8,2.7,0.3,1.3,0,2013
204,Jack Doyle,IND,24,TE,16,1,22,18,81.80%,118,6.6,2,7,20,5.4,1.1,7.4,0,2014
266,Jack Doyle,IND,25,TE,16,2,14,12,85.70%,72,6,1,6,19,5.1,0.8,4.5,0,2015
57,Jack Doyle,IND,26,TE,16,14,75,59,78.70%,584,9.9,5,32,24,7.8,3.7,36.5,1,2016
159,Jack Doyle,IND,28,TE,6,6,33,26,78.80%,245,9.4,2,14,20,7.4,4.3,40.8,1,2018
185,Jack Doyle,IND,30,TE,14,12,33,23,69.70%,251,10.9,3,13,28,7.6,1.6,17.9,1,2020
165,Jack Doyle,IND,31,TE,17,14,43,29,67.40%,302,10.4,3,18,34,7,1.7,17.8,0,2021
14,Jack Doyle*,IND,27,TE,15,15,108,80,74.10%,690,8.6,4,36,26,6.4,5.3,46,2,2017
89,Jack Doyle*,IND,29,TE,16,16,72,43,59.70%,448,10.4,4,29,23,6.2,2.7,28,1,2019
387,Jack Stoll,PHI,23,TE,16,5,5,4,80.00%,22,5.5,0,0,9,4.4,0.3,1.4,0,2021
275,Jack Stoll,PHI,24,TE,17,11,14,11,78.60%,123,11.2,0,5,26,8.8,0.6,7.2,0,2022
89,Jackie Harris,DAL,32,TE,16,7,56,39,69.60%,306,7.8,5,18,21,5.5,2.4,19.1,0,2000
199,Jackie Harris,DAL,33,TE,13,12,25,15,60.00%,141,9.4,2,7,28,5.6,1.2,10.8,0,2001
362,Jacob Hollister,NWE,24,TE,15,1,11,4,36.40%,42,10.5,0,2,19,3.8,0.3,2.8,0,2017
367,Jacob Hollister,NWE,25,TE,8,1,5,4,80.00%,52,13,0,2,23,10.4,0.5,6.5,0,2018
100,Jacob Hollister,SEA,26,TE,11,3,59,41,69.50%,349,8.5,3,16,22,5.9,3.7,31.7,0,2019
176,Jacob Hollister,SEA,27,TE,16,5,40,25,62.50%,209,8.4,3,14,20,5.2,1.6,13.1,0,2020
303,Jacob Hollister,JAX,28,TE,7,2,14,9,64.30%,55,6.1,1,2,11,3.9,1.3,7.9,0,2021
364,Jacob Tamme,IND,23,TE,12,0,5,3,60.00%,12,4,0,1,6,2.4,0.3,1,0,2008
366,Jacob Tamme,IND,24,TE,16,1,10,3,30.00%,35,11.7,0,2,21,3.5,0.2,2.2,0,2009
29,Jacob Tamme,IND,25,TE,16,8,93,67,72.00%,631,9.4,4,35,30,6.8,4.2,39.4,0,2010
196,Jacob Tamme,IND,26,TE,16,5,31,19,61.30%,177,9.3,1,11,29,5.7,1.2,11.1,0,2011
67,Jacob Tamme,DEN,27,TE,16,8,85,52,61.20%,555,10.7,2,29,36,6.5,3.3,34.7,0,2012
198,Jacob Tamme,DEN,28,TE,16,1,25,20,80.00%,184,9.2,1,14,15,7.4,1.3,11.5,0,2013
235,Jacob Tamme,DEN,29,TE,15,0,28,14,50.00%,109,7.8,2,4,26,3.9,0.9,7.3,1,2014
52,Jacob Tamme,ATL,30,TE,15,8,81,59,72.80%,657,11.1,1,31,41,8.1,3.9,43.8,0,2015
184,Jacob Tamme,ATL,31,TE,8,5,31,22,71.00%,210,9.5,3,13,19,6.8,2.8,26.3,0,2016
284,Jaeden Graham,ATL,24,TE,16,0,10,9,90.00%,149,16.6,1,7,53,14.9,0.6,9.3,0,2019
396,Jaeden Graham,ATL,25,TE,16,0,5,3,60.00%,25,8.3,0,1,11,5,0.2,1.6,0,2020
105,Jake Ballard,NYG,24,TE,14,13,61,38,62.30%,604,15.9,4,31,41,9.9,2.7,43.1,0,2011
292,Jake Ballard,ARI,26,TE,8,3,9,7,77.80%,75,10.7,2,5,29,8.3,0.9,9.4,0,2013
309,Jake Butt,DEN,23,TE,3,3,13,8,61.50%,85,10.6,0,4,22,6.5,2.7,28.3,0,2018
416,Jake Butt,DEN,25,TE,5,1,4,2,50.00%,5,2.5,0,0,5,1.3,0.4,1,0,2020
204,Jake Ferguson,DAL,23,TE,16,8,22,19,86.40%,174,9.2,2,8,30,7.9,1.2,10.9,0,2022
337,Jake Moreland,CLE,24,TE,4,0,4,3,75.00%,15,5,0,2,6,3.8,0.8,3.8,0,2001
378,Jake Nordin,DET,25,TE,4,1,3,2,66.70%,26,13,0,2,14,8.7,0.5,6.5,0,2009
379,Jake O'Connell,KAN,24,TE,4,2,10,2,20.00%,7,3.5,0,0,4,0.7,0.5,1.8,0,2009
364,Jake O'Connell,KAN,25,TE,15,2,4,3,75.00%,31,10.3,0,2,18,7.8,0.2,2.1,0,2010
302,Jake O'Connell,KAN,26,TE,8,4,12,7,58.30%,52,7.4,0,4,15,4.3,0.9,6.5,0,2011
372,Jake O'Connell,KAN,27,TE,8,0,3,3,100.00%,18,6,0,1,11,6,0.4,2.3,0,2012
